mario/Enemy/limitkoopajr	TNerveLimitKoopaJrRun::execute(TSpineBase<TLiveActor>*) const	99.802	424	0x60	0x68	-0x8	21	all-shift(low region)	0x38>0x30 0x3c>0x34 0x40>0x38 0x44>0x3c 0x48>0x40 0x4c>0x44 0x50>0x48 0x60>0x58
mario/GC2D/GCConsole2	TGCConsole2::endCameraDemo()	99.863	612	0xc0	0xa0	0x20	21	mixed	0x68>0x94 0x6c>0x98 0x70>0x8c 0x74>0x90 0x78>0x84 0x7c>0x88 0x80>0xa0 0x84>0xa4 0x8c>0xac
mario/GC2D/GCConsole2	TGCConsole2::startInsertLife(int)	99.762	1212	0x2e8	0x2e0	0x8	72	mixed	0x1e8>0x240 0x1ec>0x238 0x1f0>0x230 0x1f4>0x228 0x208>0x220 0x20c>0x218 0x214>0x208 0x248>0x2a0 0x24c>0x298 0x250>0x290 0x254>0x288 0x268>0x280 0x26c>0x278 0x274>0x268 0x290>0x1f0 0x294>0x1f4 0x298>0x
mario/GC2D/GCConsole2	TGCConsole2::processMoveNozzle()	99.575	320	0xa8	0x60	0x48	34	mixed	0xc>0x4c 0x10>0x50 0x14>0x54 0x18>0x58 0x1c>0x5c 0x20>0x60 0x24>0x64 0x28>0x68 0x2c>0x6c 0x30>0x70 0x34>0x74 0x38>0x78 0x3c>0x7c 0x40>0x80 0x44>0x84 0x48>0x88 0x4c>0x8c 0x50>0x90 0x58>0xa0
mario/GC2D/Talk2D2	TTalk2D2::loadAfter()	99.788	1412	0x1e8	0x1d0	0x18	75	mixed	0xd8>0xec 0xdc>0xf0 0xe0>0xf4 0xe8>0xfc 0xf8>0x10c 0xfc>0x110 0x100>0x114 0x104>0x118 0x108>0x11c 0x10c>0x120 0x110>0x124 0x114>0x128 0x118>0x12c 0x11c>0x130 0x120>0x134 0x124>0x138 0x128>0x13c 0x12c>
mario/GC2D/Talk2D2	TTalk2D2::openTalkWindow(TBaseNPC*)	99.857	532	0x98	0x60	0x38	19	all-shift(low region)	0x38>0x70 0x3c>0x74 0x40>0x78 0x44>0x7c 0x48>0x80 0x4c>0x84 0x50>0x88 0x54>0x8c 0x58>0x90
mario/GC2D/Talk2D2	TTalk2D2::checkBoardControler()	99.873	440	0x70	0x38	0x38	14	mixed	0x14>0x50 0x18>0x54 0x1c>0x58 0x20>0x5c 0x24>0x60 0x28>0x64
mario/GC2D/Talk2D2	TTalk2D2::checkControler()	99.975	796	0xa8	0x40	0x68	5	regsave-only	
mario/GC2D/CardLoad	TCardLoad::perform(unsigned long, JDrama::TGraphics*)	99.937	3624	0x380	0x318	0x68	57	mixed	0xdc>0x118 0x160>0x20c 0x1e0>0x33c 0x1e4>0x340 0x1e8>0x344 0x1ec>0x348 0x1f0>0x23c 0x2e8>0x350 0x2ec>0x354 0x2f0>0x358 0x2f4>0x35c 0x2fc>0x364
mario/GC2D/CardLoad	TCardLoad::changeScene()	99.959	5956	0x1e0	0x178	0x68	61	mixed	0x78>0xd4 0x7c>0xd8 0x80>0xdc 0x98>0xf8 0x9c>0xfc 0xb0>0x110 0xc4>0x124 0xec>0x15c 0xf0>0x160 0x104>0x174 0x108>0x178 0x10c>0x17c 0x110>0x180 0x120>0x188 0x138>0x1a0 0x13c>0x1a4 0x140>0x1a8 0x144>0x1a
mario/GC2D/SelectDir	TSelectDir::direct()	99.831	708	0xd0	0x50	0x80	30	mixed	0x28>0x9c 0x29>0x9d 0x2a>0x9e 0x2b>0x9f 0x2c>0xa0 0x30>0xa4 0x31>0xa5 0x32>0xa6 0x33>0xa7 0x34>0xa8 0x35>0xa9 0x36>0xaa 0x37>0xab 0x38>0xac 0x3c>0xb4 0x44>0xc4 0x48>0xc8
mario/GC2D/SelectShine2	TSelectShine::TSelectShine(J3DModelData*, J3DAnmColor*, JPAEmitterManager*, JGeometry::TVec3<float>&, short, unsigned char, float, float, float)	99.828	696	0x108	0xd8	0x30	30	mixed	0x50>0x4c 0x54>0x50 0x58>0x54 0x5c>0x8c 0x60>0x90 0x64>0x94 0x68>0x98 0x98>0xc8 0x9c>0xcc 0xa4>0xd4 0xc0>0xf0 0xc8>0xf8 0xd0>0x100
mario/GC2D/hx_wiper	Hx_Test5	99.821	1272	0x110	0x108	0x8	57	mixed	0x2c>0x48 0x30>0x44 0x48>0x50 0x50>0x58 0x54>0x5c 0x58>0x60 0x5c>0x64 0x60>0x68 0x80>0x88 0x88>0x90 0x90>0x98 0x98>0xa0 0xa0>0xa8 0xa8>0xb0 0xb0>0xb8 0xb8>0xc0 0xc0>0xc8 0xc8>0xd0 0xd0>0xd8 0xd8>0xe0 
mario/GC2D/Option	TOptionControl::checkInput()	99.981	1076	0xc8	0x70	0x58	5	all-shift(low region)	0x5c>0xb4
mario/Map/Map	initMonte()	99.795	448	0xe8	0x98	0x50	23	mixed	0x3c>0x90 0x40>0x94 0x48>0x9c 0x4c>0xa0 0x78>0xcc 0x7c>0xd0 0x80>0xd4 0x8c>0xdc 0x90>0xe0
mario/Map/Map	initMare()	99.654	752	0x148	0x130	0x18	65	mixed	0x74>0x98 0x78>0x9c 0x7c>0xa0 0x80>0xa4 0x84>0xa8 0x88>0xac 0x8c>0xb0 0x90>0xb4 0x98>0xbc 0x9c>0xc0 0xa4>0xc8 0xa8>0xcc 0xb0>0xd4 0xb4>0xd8 0xbc>0xe0 0xc0>0xe4 0xcc>0xf0 0xd0>0xf4 0xd8>0xfc 0xdc>0x100
mario/Map/Map	initStageCommon()	99.636	736	0x1d0	0x158	0x78	67	mixed	0x88>0xfc 0x8c>0x100 0x90>0x104 0x94>0x108 0x98>0x10c 0x9c>0x110 0xa0>0x114 0xa4>0x118 0xac>0x120 0xb0>0x124 0xb8>0x12c 0xbc>0x130 0xc4>0x138 0xc8>0x13c 0xd0>0x144 0xd4>0x148 0xe4>0x158 0xe8>0x15c 0xf
mario/Map/Map	initStage()	99.935	432	0x70	0x38	0x38	7	all-shift(low region)	0x30>0x68
mario/Map/Map	TMap::update()	99.941	612	0x110	0x70	0xa0	9	all-shift(low region)	0x64>0x104 0x68>0x108
mario/Map/MapEventSink	TMapEventSinkInPollution::loadAfter()	99.763	152	0xb8	0xa0	0x18	9	all-shift(low region)	0x94>0xac 0x98>0xb0
mario/Map/MapEventSink	TMapEventSinkInPollutionReset::loadAfter()	99.883	308	0x158	0x120	0x38	9	all-shift(low region)	0x114>0x14c 0x118>0x150
mario/Map/MapMakeData	TMapCollisionBase::updateTrans(const JGeometry::TVec3<float>&)	99.706	408	0x70	0x58	0x18	30	mixed	0x20>0x2c 0x24>0x30 0x28>0x34 0x2c>0x44 0x30>0x48 0x34>0x4c 0x38>0x50 0x3c>0x54 0x40>0x58 0x44>0x5c 0x48>0x60 0x50>0x68
mario/Map/MapMakeList	TMapCollisionData::updateCheckListNode(long, long, long)	99.922	256	0x60	0x48	0x18	5	all-shift(low region)	0x28>0x40
mario/Map/MapMakeList	TMapCollisionData::removeCheckListData(unsigned short, long)	99.967	608	0x70	0x48	0x28	5	all-shift(low region)	0x28>0x50
mario/Map/MapWire	TMapWire::drawUpper() const	99.882	304	0x58	0x40	0x18	9	all-shift(low region)	0x2c>0x44 0x30>0x48 0x38>0x50
mario/Map/MapEventMare	TMareEventDepressWall::depressing()	99.938	1100	0xe8	0xc0	0x28	17	mixed	0x60>0x9c 0x64>0xa0 0x68>0xa4 0x78>0xa8 0x7c>0xac 0x80>0xb0 0x90>0xb8 0xb0>0xd8 0xb8>0xe0
mario/MoveBG/MapObjInit	TMapObjBase::initUnique()	99.979	2116	0x2d8	0x100	0x1d8	11	all-shift(low region)	0xf0>0x2c8 0xf4>0x2cc 0xf8>0x2d0
mario/MoveBG/MapObjLib	TMapObjBase::rotateVecByAxisY(JGeometry::TVec3<float>*, float)	99.776	268	0xd0	0xf0	-0x20	15	all-shift(low region)	0xc4>0xa4 0xc8>0xa8 0xd0>0xb0 0xd8>0xb8 0xe0>0xc0 0xe8>0xc8
mario/MoveBG/Item	TShine::control()	99.953	1536	0xf8	0xa8	0x50	18	mixed	0x6c>0xa0 0x78>0xdc 0x79>0xde 0x7a>0xdd 0x7b>0xdf 0x98>0xe8 0x9c>0xec 0xa0>0xf0
mario/MoveBG/Item	TEggYoshi::decideRandomLoveFruit()	99.872	312	0x68	0x28	0x40	10	all-shift(low region)	0x10>0x50 0x14>0x54 0x18>0x58 0x1c>0x5c
mario/MoveBG/MapObjBianco	TBiancoWatermillVertical::TBiancoWatermillVertical(const char*)	99.800	100	0x28	0x18	0x10	5	regsave-only	
mario/MoveBG/MapObjBianco	TLampSeesawMain::loadAfter()	99.898	196	0x90	0x88	0x8	5	all-shift(low region)	0x6c>0x74
mario/MoveBG/MapObjSirena	TPictureTelesa::touchActor(THitActor*)	99.921	356	0x28	0x30	-0x8	7	all-shift(low region)	0x28>0x20
mario/MoveBG/MapObjMamma	TLeanMirror::draw() const	99.477	352	0x58	0x50	0x8	46	mixed	0x1c>0x30 0x20>0x34 0x24>0x38 0x28>0x24 0x2c>0x28 0x30>0x2c 0x34>0x3c 0x38>0x40 0x3c>0x44
mario/MoveBG/MapObjMamma	TLeanMirror::load(JSUMemoryInputStream&)	99.848	316	0xd0	0xa0	0x30	12	all-shift(low region)	0x10>0x40 0x50>0x80 0x90>0xc0 0x98>0xc8
mario/MoveBG/MapObjMamma	TMammaBlockRotate::initMapObj()	99.840	376	0x138	0xc8	0x70	15	all-shift(low region)	0xac>0x11c 0xb0>0x120 0xb4>0x124 0xbc>0x12c 0xc0>0x130
mario/MoveBG/MapObjMamma	TSandBird::control()	99.938	580	0x78	0x48	0x30	9	all-shift(low region)	0x3c>0x6c 0x40>0x70
mario/MoveBG/MapObjMamma	TMammaMirrorMapOperator::TMammaMirrorMapOperator(const char*)	99.913	412	0x30	0x38	-0x8	9	all-shift(low region)	0x2c>0x24 0x30>0x28
mario/MoveBG/MapObjPinna	TPinnaShell::control()	99.891	884	0xb0	0x80	0x30	24	mixed	0x40>0x64 0x44>0x68 0x48>0x6c 0x4c>0x70 0x50>0x74 0x54>0x78 0x58>0x7c 0x5c>0x80 0x60>0x84 0x64>0x88 0x68>0x8c 0x6c>0x90 0x70>0xa0 0x74>0xa4
mario/MoveBG/MapObjPinna	TAmiKing::moveObject()	99.922	872	0xd8	0x88	0x50	17	mixed	0x58>0xa0 0x5c>0xa4 0x6c>0xac 0x70>0xb0 0x74>0xb4 0x7c>0xcc 0x80>0xd0
mario/MoveBG/MapObjMare	TCogwheel::initDraw() const	99.962	524	0x80	0x88	-0x8	5	regsave-only	
mario/MoveBG/MapObjMare	TWireBell::initDraw() const	99.962	524	0x80	0x88	-0x8	5	regsave-only	
mario/MoveBG/MapObjBall	TMapObjBall::kicked()	99.815	540	0xb8	0x78	0x40	25	mixed	0x3c>0x70 0x40>0x74 0x44>0x78 0x48>0x7c 0x4c>0x80 0x50>0x84 0x54>0x88 0x58>0x8c 0x5c>0x90 0x60>0xa0 0x64>0xa4 0x68>0xa8 0x6c>0xac 0x70>0xb0
mario/MoveBG/MapObjBall	TResetFruit::control()	99.947	1584	0xf8	0x90	0x68	21	mixed	0x3c>0xc0 0x40>0xc4 0x44>0xc8 0x48>0x90 0x64>0xac 0x7c>0xe4 0x80>0xe8 0x84>0xec 0x88>0xf0
mario/MoveBG/ModelGate	TModelGate::loadAfter()	99.952	2168	0x2b0	0x268	0x48	26	mixed	0x94>0xd0 0x98>0xd4 0xa4>0xec 0xa8>0xf0 0xf0>0x124 0xf4>0x128 0x110>0x14c 0x140>0x188 0x144>0x18c 0x14c>0x194 0x254>0x29c
mario/MoveBG/MapObjFence	TFenceWaterH::control()	99.624	712	0xf8	0x128	-0x30	67	all-shift(low region)	0x90>0x60 0x94>0x64 0x98>0x68 0x9c>0x6c 0xa0>0x70 0xa4>0x74 0xa8>0x78 0xac>0x7c 0xb0>0x80 0xb4>0x84 0xb8>0x88 0xbc>0x8c 0xc0>0x90 0xc4>0x94 0xc8>0x98 0xcc>0x9c 0xd0>0xa0 0xd4>0xa4 0xd8>0xa8 0xdc>0xac 
mario/MoveBG/MapObjRailBlock	TRailBlock::control()	99.809	1380	0x1b0	0x158	0x58	66	mixed	0x90>0xcc 0x94>0xd0 0x98>0xd4 0x9c>0xd8 0xa0>0xdc 0xa4>0xe0 0xb8>0x110 0xc4>0x11c 0xc8>0x120 0xcc>0x124 0xd0>0x128 0xd4>0x12c 0xd8>0x130 0xdc>0x134 0xe0>0x138 0xe4>0x13c 0xe8>0x140 0x120>0x178 0x124>0
mario/MoveBG/MapObjMonte	THangingBridge::initDraw() const	99.872	596	0xf0	0xd8	0x18	19	mixed	0x1c>0x38 0x20>0x3c 0x24>0x40 0x4c>0x68 0x74>0x90 0x78>0x94 0xa0>0xbc 0xc8>0xe4
mario/MoveBG/MapObjMonte	TSwingBoard::initDraw() const	99.962	524	0x80	0x88	-0x8	5	regsave-only	
mario/MoveBG/MapObjMonte	TSwingBoard::control()	99.873	756	0x118	0x70	0xa8	24	mixed	0x20>0xd0 0x24>0xd4 0x28>0xd8 0x2c>0xdc 0x30>0xe0 0x34>0xe4 0x38>0xe8 0x3c>0xec 0x40>0xf0 0x44>0xf4 0x48>0xf8 0x4c>0xfc 0x58>0x100 0x5c>0x104 0x60>0x108 0x68>0x110
mario/MoveBG/MapObjMonte	TSwingBoard::load(JSUMemoryInputStream&)	99.844	540	0x40	0x68	-0x28	21	all-shift(low region)	0x50>0x28 0x54>0x2c 0x58>0x30 0x5c>0x34 0x60>0x38
mario/MoveBG/MapObjMonte	TFluff::move()	99.923	572	0x78	0x28	0x50	11	all-shift(low region)	0x14>0x64 0x18>0x68 0x1c>0x6c
mario/MoveBG/MapObjMonte	TFluffManager::loadAfter()	99.822	964	0x78	0x88	-0x10	43	mixed	0x44>0x30 0x48>0x34 0x4c>0x38 0x50>0x40 0x54>0x44 0x58>0x48 0x5c>0x4c 0x60>0x50 0x64>0x54 0x6c>0x5c 0x70>0x60 0x74>0x64 0x78>0x68 0x80>0x70
mario/MoveBG/MapObjItem2	TMushroom1up::control()	99.806	1072	0x88	0x80	0x8	52	mixed	0x40>0x44 0x44>0x48 0x48>0x4c 0x60>0x68 0x64>0x6c 0x68>0x70 0x6c>0x74 0x74>0x7c 0x78>0x80
mario/NPC/NpcNerve	TNerveNPCTurnToMario::execute(TSpineBase<TLiveActor>*) const	99.872	872	0xb0	0x88	0x28	28	mixed	0x44>0x88 0x48>0x8c 0x4c>0x90 0x50>0x78 0x54>0x7c 0x58>0x80 0x70>0x98 0x74>0x9c 0x78>0xa0 0x7c>0xa4 0x80>0xa8
mario/Strategic/ObjHitCheck	TObjHitCheck::entryGroup(TIdxGroupObj*)	99.763	472	0xe0	0xd8	0x8	28	mixed	0x9c>0xa8 0xa0>0xac 0xa8>0xb0 0xac>0xb4 0xb0>0xb8 0xb4>0xbc 0xb8>0xc0 0xc0>0xc8 0xc8>0xd0 0xd0>0xd8
mario/Strategic/ObjHitCheck	TObjHitCheck::checkActorsHit()	99.896	844	0xd8	0xb8	0x20	22	mixed	0x90>0x94 0x94>0x98 0x98>0x9c 0x9c>0xa0 0xac>0xcc 0xb0>0xd0
mario/Strategic/ObjHitCheck	TObjHitCheck::clearHitNum()	99.651	1044	0x228	0x1f8	0x30	91	mixed	0x104>0x108 0x108>0x10c 0x10c>0x114 0x110>0x118 0x114>0x120 0x118>0x124 0x11c>0x12c 0x120>0x130 0x124>0x138 0x128>0x13c 0x134>0x14c 0x138>0x150 0x13c>0x154 0x140>0x158 0x154>0x170 0x158>0x174 0x15c>0x
mario/MarioUtil/DrawUtil	TTrembleModelEffect::movement()	99.889	1220	0x130	0x138	-0x8	34	mixed	0xfc>0x7c 0x100>0x80 0x104>0x84 0x108>0x90 0x10c>0x94 0x110>0x10c 0x114>0x110 0x118>0x114 0x11c>0x118 0x11e>0x11a 0x120>0x11c 0x128>0x120 0x12c>0x124 0x130>0x128
mario/MarioUtil/LightUtil	TLightCommon::perform(unsigned long, JDrama::TGraphics*)	99.857	308	0x80	0x70	0x10	11	mixed	0x18>0x24 0x5c>0x6c
mario/MarioUtil/ShadowUtil	TMBindShadowManager::request(const TCircleShadowRequest&, unsigned long)	99.866	808	0x70	0x48	0x28	27	mixed	0x18>0x30 0x1c>0x34 0x24>0x44 0x28>0x48 0x2c>0x4c 0x34>0x5c 0x38>0x60 0x3c>0x64 0x40>0x68
mario/MarioUtil/ShadowUtil	TMBindShadowManager::forceRequest(const TCircleShadowRequest&, unsigned long)	99.500	304	0x58	0x40	0x18	23	mixed	0x0>0x14 0x4>0x18 0x8>0x1c 0x20>0x14 0x24>0x18 0x28>0x1c 0x30>0x48 0x34>0x4c 0x38>0x50
mario/M3DUtil/MActorData	MActorAnmData::MActorAnmData()	99.880	100	0x20	0x10	0x10	3	regsave-only	
mario/Player/MarioAutodemo	TMario::warpIn()	99.792	1228	0xf8	0xf0	0x8	64	mixed	0x84>0x5c 0x88>0x60 0x8c>0x64 0x90>0x98 0x94>0x9c 0x98>0xa0 0x9c>0x68 0xa0>0x6c 0xa4>0x70 0xa8>0x74 0xac>0x78 0xb0>0x7c 0xb4>0xc0 0xb8>0xc4 0xbc>0xc8 0xc8>0xd0 0xcc>0xd4 0xd0>0xd8 0xd8>0xe0 0xdc>0xe4 
mario/Player/MarioAutodemo	TMario::warpOut()	99.937	700	0x38	0x28	0x10	11	all-shift(low region)	0x10>0x20 0x14>0x24 0x18>0x28 0x1c>0x2c
mario/Player/MarioCap	TMarioCap::perform(unsigned long, JDrama::TGraphics*)	99.930	1668	0x1e0	0x178	0x68	29	mixed	0x140>0x174 0x144>0x178 0x148>0x17c 0x14c>0x1ac 0x150>0x1b0 0x154>0x1b4 0x160>0x1c8 0x164>0x1cc 0x16c>0x1d4 0x170>0x1d8
mario/Player/MarioCollision	TMario::incHP(int)	99.857	280	0x50	0x30	0x20	10	all-shift(low region)	0x20>0x40 0x24>0x44 0x28>0x48
mario/Player/MarioCollision	TMario::calcDamagePos(const JGeometry::TVec3<float>&)	99.489	376	0x80	0x98	-0x18	48	mixed	0x44>0x20 0x48>0x24 0x4c>0x28 0x5c>0x48 0x60>0x4c 0x64>0x50 0x68>0x2c 0x6c>0x30 0x70>0x34 0x74>0x3c 0x78>0x40 0x7c>0x44 0x80>0x6c 0x84>0x70 0x88>0x74
mario/Player/MarioJump	TMario::jumpingBasic(int, int, int)	99.988	1668	0xa0	0x58	0x48	5	all-shift(low region)	0x44>0x8c
mario/Player/MarioJump	TMario::jumpMain()	99.985	4224	0x88	0x60	0x28	16	mixed	0x34>0x60 0x38>0x64 0x3c>0x68 0x54>0x7c 0x58>0x80
mario/Player/MarioMove	TMario::checkWallPlane(Vec*, float, float)	99.692	312	0x78	0x88	-0x10	24	mixed	0x44>0x30 0x48>0x34 0x4c>0x38 0x50>0x3c 0x54>0x40 0x58>0x44 0x5c>0x48 0x70>0x60 0x74>0x64 0x78>0x68 0x7c>0x6c 0x80>0x70
mario/Player/MarioRun	TMario::getSlideStickMult()	99.881	168	0x48	0x28	0x20	5	regsave-only	
mario/Player/MarioRun	TMario::moveMain()	99.983	2588	0x60	0x50	0x10	11	all-shift(low region)	0x40>0x50 0x44>0x54 0x48>0x58
mario/Player/MarioSpecial	TMario::getOnWirePosAngle(JGeometry::TVec3<float>*, short*)	99.516	488	0x148	0x150	-0x8	59	mixed	0x54>0x2c 0x58>0x30 0x5c>0x34 0x68>0x50 0x6c>0x54 0x70>0x58 0x74>0x38 0x78>0x3c 0x7c>0x40 0x80>0x44 0x84>0x48 0x88>0x4c 0x8c>0x74 0x90>0x78 0x94>0x7c 0x98>0x80 0xc8>0xb0 0xf8>0xe0 0x128>0x114 0x12c>0x
mario/Player/MarioSpecial	TMario::wireMove(float)	99.692	312	0x68	0x58	0x10	24	mixed	0x20>0x18 0x24>0x1c 0x28>0x20 0x30>0x34 0x34>0x38 0x38>0x3c 0x3c>0x4c 0x40>0x50 0x44>0x54 0x4c>0x5c 0x50>0x60
mario/Player/MarioSpecial	TMario::wireWait()	99.797	1104	0x158	0x148	0x10	56	mixed	0x44>0x2c 0x58>0x54 0x5c>0x58 0x60>0x5c 0x64>0x6c 0x68>0x70 0x6c>0x74 0x70>0x7c 0xa0>0xac 0xd0>0xdc 0x100>0x10c 0x104>0x110 0x108>0x114 0x10c>0x44 0x110>0x48 0x114>0x4c 0x118>0x38 0x11c>0x3c 0x120>0x4
mario/Player/MarioSpecial	TMario::wireHanging()	99.853	1524	0x198	0x190	0x8	56	mixed	0x7c>0x60 0x98>0x94 0x9c>0x98 0xa0>0x9c 0xa4>0xa0 0xa8>0xa4 0xac>0xb4 0xb0>0xb8 0xb4>0xbc 0xb8>0xc4 0xe8>0xf4 0x118>0x124 0x148>0x154 0x14c>0x158 0x150>0x15c 0x154>0x78 0x158>0x7c 0x15c>0x80 0x160>0x6
mario/Player/Tongue	TYoshiTongue::emit(const JGeometry::TVec3<float>&, const JGeometry::TVec3<float>&, const JGeometry::TVec3<float>&)	99.733	404	0x60	0x58	0x8	27	mixed	0x2c>0x24 0x30>0x28 0x34>0x2c 0x38>0x3c 0x3c>0x40 0x40>0x44 0x44>0x30 0x48>0x34 0x4c>0x38 0x50>0x58
mario/Player/Tongue	TYoshiTongue::findTarget(bool, bool)	99.736	788	0xe0	0xc0	0x20	52	mixed	0x38>0x34 0x3c>0x38 0x40>0x3c 0x48>0x60 0x4c>0x64 0x50>0x68 0x54>0x70 0x58>0x74 0x5c>0x78 0x64>0x84 0x88>0xa8 0x90>0xb0 0x98>0xb8 0xa0>0xc0 0xa8>0xc8 0xb0>0xd0 0xb8>0xd8
mario/Player/WaterGun	TWaterGun::perform(unsigned long, JDrama::TGraphics*)	99.940	332	0xb0	0x58	0x58	5	all-shift(low region)	0x40>0x98
mario/Player/Yoshi	TYoshi::init(TMario*)	99.966	2724	0x290	0x270	0x20	23	all-shift(low region)	0x248>0x268 0x24c>0x26c 0x250>0x270 0x254>0x274 0x258>0x278 0x25c>0x27c 0x260>0x280 0x264>0x284 0x268>0x288
mario/Player/Yoshi	TYoshi::appearFromEgg(const JGeometry::TVec3<float>&, float, TEggYoshi*)	99.867	392	0x50	0x48	0x8	13	all-shift(low region)	0x30>0x38 0x34>0x3c 0x38>0x40 0x3c>0x44 0x40>0x48
mario/Player/Yoshi	TYoshi::doSearch()	99.741	1376	0x158	0x110	0x48	89	mixed	0x60>0xc4 0x6c>0xd0 0x78>0xe0 0x7c>0xe4 0x80>0xe8 0x84>0xec 0x88>0xf0 0x8c>0xf4 0x90>0x88 0x94>0x8c 0x98>0x90 0x9c>0xf8 0xa8>0x104 0xb4>0x114 0xb8>0x118 0xbc>0x11c 0xc0>0x120 0xc4>0x124 0xc8>0x128 0xc
mario/Player/Yoshi	TYoshi::entry()	99.945	800	0x148	0x158	-0x10	11	all-shift(low region)	0x120>0x110 0x124>0x114 0x128>0x118 0x12c>0x11c 0x130>0x120 0x134>0x124 0x138>0x128
mario/Player/ModelWaterManager	TModelWaterManager::drawSilhouette(float(*)[4])	99.865	1004	0xb0	0x90	0x20	34	mixed	0x1c>0x38 0x1d>0x39 0x1e>0x3a 0x1f>0x3b 0x20>0x3c 0x24>0x40 0x27>0x43 0x28>0x44 0x2c>0x48 0x30>0x4c 0x34>0x50 0x35>0x51 0x36>0x52 0x37>0x53 0x38>0x54 0x68>0x88 0x6c>0x8c 0x70>0x90 0x74>0x94 0x7c>0x9c
mario/Player/MarioReceiveMsg	TMario::receiveMessage(THitActor*, unsigned long)	99.984	8900	0x220	0x1a8	0x78	35	mixed	0x164>0x194 0x168>0x198 0x16c>0x19c 0x170>0x1a0 0x174>0x1a4 0x178>0x1a8 0x17c>0x1f0 0x180>0x1f4 0x184>0x1f8 0x188>0x200 0x18c>0x204 0x190>0x208 0x194>0x20c 0x19c>0x214 0x1a0>0x218
mario/System/EventWatcher	evGetTalkMode(TSpcTypedInterp<TEventWatcher>*, unsigned long)	99.763	152	0x38	0x40	-0x8	9	mixed	0x2c>0x20 0x30>0x24
mario/System/EventWatcher	evSetAttentionTime(TSpcTypedInterp<TEventWatcher>*, unsigned long)	99.804	184	0x70	0x58	0x18	9	mixed	0x34>0x40 0x38>0x44
mario/System/EventWatcher	evSetPollutionIncreaseCount(TSpcTypedInterp<TEventWatcher>*, unsigned long)	99.804	184	0x70	0x58	0x18	9	mixed	0x30>0x40 0x34>0x44
mario/System/EventWatcher	evGetRestTime(TSpcTypedInterp<TEventWatcher>*, unsigned long)	99.800	220	0x30	0x38	-0x8	11	mixed	0x24>0x20 0x28>0x24 0x30>0x28
mario/System/GCLogoDir	TGCLogoDir::direct()	99.787	356	0x78	0x48	0x30	19	mixed	0x20>0x50 0x21>0x51 0x22>0x52 0x23>0x53 0x24>0x58 0x28>0x5c 0x2c>0x60 0x30>0x64 0x3c>0x6c 0x40>0x70
mario/System/MarDirectorDirect	decideNextStage()	99.649	228	0x50	0x48	0x8	20	mixed	0x38>0x3c 0x39>0x3d 0x3a>0x3e 0x40>0x48
mario/System/MarDirectorDirect	TMarDirector::currentStateFinalize(unsigned char)	99.950	720	0x120	0x90	0x90	9	all-shift(low region)	0x84>0x114 0x88>0x118
mario/System/MarDirectorEvent	TMarDirector::findNearestTalkNPC()	99.958	192	0x58	0x50	0x8	2	regsave-only	
mario/System/MarDirectorEvent	TMarDirector::setNextStage(unsigned short, JDrama::TActor*)	99.660	400	0x50	0x40	0x10	34	mixed	0x1c>0x20 0x20>0x24 0x24>0x28 0x28>0x2c 0x2c>0x38 0x2d>0x39 0x2e>0x3a 0x30>0x40 0x34>0x44 0x38>0x48
mario/System/MenuDir	TMenuDirector::setup(JDrama::TDisplay*, TMarioGamePad*)	99.787	300	0x58	0x40	0x18	16	mixed	0x14>0x20 0x18>0x24 0x1c>0x28 0x20>0x30 0x24>0x38 0x28>0x40
mario/System/MenuDir	TMenuDirector::rsetup()	99.770	2316	0x2f0	0x298	0x58	133	mixed	0xd0>0xf4 0xd4>0xf8 0xd8>0x100 0xdc>0x104 0xe0>0x108 0xe4>0x10c 0xe8>0x110 0xec>0x114 0xf0>0x118 0xf4>0x11c 0xf8>0x120 0xfc>0x124 0x100>0x128 0x104>0x12c 0x108>0x130 0x10c>0x134 0x110>0x138 0x11c>0x15
mario/System/MenuDir	TMenuDirector::direct()	99.963	2296	0x128	0x78	0xb0	21	mixed	0x18>0x78 0x1c>0x7c 0x24>0x94 0x28>0x98 0x50>0x100 0x51>0x101 0x52>0x102 0x54>0x104 0x5c>0x10c
mario/System/MenuDir	TMenuDirector::setFixedStageValue()	99.926	1080	0x58	0x38	0x20	20	mixed	0xc>0x28 0x10>0x2c 0x14>0x30 0x18>0x34 0x1c>0x38 0x20>0x3c 0x24>0x40 0x28>0x44 0x2c>0x48 0x30>0x4c
mario/System/PerformList	TPerformList::perform(unsigned long, JDrama::TGraphics*)	99.333	216	0xe8	0xc0	0x28	36	mixed	0x6c>0x90 0x70>0x94 0x74>0xa4 0x78>0xa8 0x84>0xb0 0x88>0xb4 0x90>0xb8 0x94>0xbc 0x98>0xc0 0xa8>0xd0 0xac>0xd4 0xb0>0xd8 0xb4>0xdc 0xb8>0xe0
mario/System/Application	TApplication::TApplication()	99.635	208	0x40	0x30	0x10	19	mixed	0xc>0x14 0x10>0x18 0x14>0x1c 0x18>0x20 0x1c>0x24 0x20>0x28 0x28>0x38
mario/System/Application	TApplication::checkAdditionalMovie()	99.926	484	0x58	0x20	0x38	9	all-shift(low region)	0x14>0x4c 0x18>0x50
mario/System/Application	TApplication::proc()	99.982	1104	0xc8	0x78	0x50	5	all-shift(low region)	0x5c>0xac
