2740	99.6	operand	0	0	0	165	7	6	Enemy/pakkun	TNervePakkunStay::execute(TSpineBase<TLiveActor>*) const	target r1, -0x2d0(r1) / ours r1, -0x340(r1)
2724	99.97	stack	0	0	0	23	0	0	Player/Yoshi	TYoshi::init(TMario*)	target r1, -0x290(r1) / ours r1, -0x270(r1)
2604	99.92	stack+reg	0	0	0	39	2	0	MarioUtil/ShadowUtil	TMBindShadowManager::drawShadow(unsigned long, JDrama::TGraphics*)	target r1, -0xf8(r1) / ours r1, -0x128(r1)
2588	99.98	stack	0	0	0	11	0	0	Player/MarioRun	TMario::moveMain()	target r1, -0x60(r1) / ours r1, -0x50(r1)
2544	99.99	stack	0	0	0	5	0	0	Camera/CameraChange	CPolarSubCamera::execCameraModeChangeProc_(int)	target r1, -0x100(r1) / ours r1, -0xb0(r1)
2512	99.99	stack	0	0	0	5	0	0	System/MSoundMainSide	MSMainProc::setMSoundEnterStage(unsigned char, unsigned char)	target r1, -0x88(r1) / ours r1, -0x40(r1)
2408	99.82	operand	0	0	0	69	6	1	Map/BathWaterManager	TBathWaterFlatRenderer::render(JDrama::TGraphics*, const TBathtubData&, TBathWater**, TBat	target r1, -0x258(r1) / ours r1, -0x1e8(r1)
2400	99.6	operand	0	0	0	155	1	4	Enemy/bgtentacle	TBGTentacle::moveNode()	target r1, -0x278(r1) / ours r1, -0x1e0(r1)
2368	99.39	instr	1	1	0	102	5	1	GC2D/PauseMenu2	TPauseMenu2::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x5f8(r1) / ours r1, -0x568(r1)
2336	99.08	instr	1	1	0	110	37	0	GC2D/GCConsole2	TGCConsole2::startCameraDemo()	target r1, -0x290(r1) / ours r1, -0x260(r1)
2316	99.77	stack	0	0	0	133	0	0	System/MenuDir	TMenuDirector::rsetup()	target r1, -0x2f0(r1) / ours r1, -0x298(r1)
2296	99.96	stack	0	0	0	21	0	0	System/MenuDir	TMenuDirector::direct()	target r1, -0x128(r1) / ours r1, -0x78(r1)
2276	99.93	stack	0	0	0	42	0	0	Enemy/bosstelesa	TBossTelesa::moveObject()	target r1, -0x1d0(r1) / ours r1, -0x190(r1)
2268	99.41	instr	1	1	0	23	17	9	Enemy/Koopa	TNerveKoopaWait::execute(TSpineBase<TLiveActor>*) const	target r1, -0x260(r1) / ours r1, -0x1d8(r1)
2248	99.98	stack	0	0	0	11	0	0	Enemy/bosstelesa	TNerveBossTelesaDie::execute(TSpineBase<TLiveActor>*) const	target r1, -0x128(r1) / ours r1, -0xc8(r1)
2240	99.87	stack	0	0	0	75	0	0	Enemy/bossgesso	TBossGesso::init(TLiveManager*)	target r1, -0x250(r1) / ours r1, -0x250(r1)
2208	99.9	operand	0	0	0	7	5	2	Enemy/hamukuri	THaneHamuKuri::walkBehavior(int, float)	target r1, -0x190(r1) / ours r1, -0x190(r1)
2200	99.34	stack+reg	0	0	0	61	59	0	System/MovieDirector	TMovieDirector::direct()	target r1, -0x270(r1) / ours r1, -0x1c0(r1)
2188	99.93	stack	0	0	0	36	0	0	MarioUtil/ShadowUtil	TMBindShadowManager::drawShadowVolume(bool, TAlphaShadowQuad*)	target r1, -0x1b0(r1) / ours r1, -0x1b0(r1)
2184	99.8	stack+reg	0	0	0	38	13	0	System/MarDirectorDirect	TMarDirector::updateGameMode()	target r1, -0x130(r1) / ours r1, -0xa8(r1)
2168	99.95	stack	0	0	0	26	0	0	MoveBG/ModelGate	TModelGate::loadAfter()	target r1, -0x2b0(r1) / ours r1, -0x268(r1)
